date,gold_price,gold_ret,sp500_price,usd_price,rates_price,sp500_ret,usd_ret,rate_ret,sp500_mom_20,usd_mom_20,rate_mom_20,sp500_vol_20,usd_vol_20,gold_vs_sp500,gold_vs_usd,target
2018-08-17,112.12999725341795,0.00927091623261167,2850.1298828125,96.0999984741211,2.872999906539917,0.0033231157222237684,-0.005690667802116356,0.0006965708831876416,0.01723866306689903,0.017361839990934547,-0.007599334898632959,0.005190260986730219,0.003381096186915348,0.005947800510387902,0.014961584034728026,0.01168291465331639
2018-08-20,112.69000244140624,0.0049942495470025605,2857.050048828125,95.9000015258789,2.822999954223633,0.0024280177746833775,-0.0020811337296331445,-0.017403395037524194,0.017837700556387226,0.012992535974687192,-0.047892062076319464,0.005197736983674566,0.0034268716031676237,0.002566231772319183,0.007075383276635705,0.01055989694055115
2018-08-21,113.0199966430664,0.002928336094692563,2862.9599609375,95.26000213623047,2.8440001010894775,0.0020685364303643095,-0.006673611881807262,0.007438946938141289,0.015090079445252647,0.006870325776192621,-0.035605216977085186,0.005125961536542808,0.0037926766092928987,0.0008597996643282535,0.009601947976499825,0.011059989710915374
2018-08-22,113.2699966430664,0.002211997942183075,2861.820068359375,95.1500015258789,2.822999954223633,-0.0003981517707819515,-0.001154740792407849,-0.007384017622854566,0.0055339466779464885,0.008372201254952971,-0.03848778961542576,0.004737930773882564,0.0037452059993131875,0.0026101497129650264,0.003366738734590924,0.0019422726867059925
2018-08-23,112.1999969482422,-0.009446452957846962,2856.97998046875,95.62000274658203,2.821000099182129,-0.0016912621251551352,0.004939581851454822,-0.0007084148331323314,0.006886503138746836,0.009182087035166653,-0.051764642146924555,0.004697808062799687,0.003791305504370421,-0.007755190832691827,-0.014386034809301784,0.01131911147062481
2018-08-24,114.16000366210938,0.017468866017628537,2874.68994140625,95.1500015258789,2.8259999752044678,0.006198839704363079,-0.0049153023133533535,0.0017723771168205449,0.019820304841022596,0.004964102441785023,-0.0452702909512096,0.004574025307260802,0.003971765090571751,0.011270026313265458,0.02238416833098189,-0.004467432724861942
2018-08-27,114.58999633789062,0.00376657902932398,2896.739990234375,94.77999877929688,2.8480000495910645,0.007670409427647185,-0.0038886257556327575,0.0077848813091390134,0.03359019813667041,0.0044510191418887235,-0.04268902827315857,0.004516628082701063,0.003997818164155696,-0.0039038303983232048,0.007655204784956737,-0.013439159921009636
2018-08-28,113.68000030517578,-0.007941321771505638,2897.52001953125,94.72000122070312,2.884000062942505,0.00026927832649970007,-0.000633019195679263,0.01264045390610491,0.028842903018536425,0.0024341555945974758,-0.02699052768772503,0.004460919316329361,0.003992707930956203,-0.008210600098005338,-0.007308302575826375,-0.014338469819161093
2018-08-29,114.1999969482422,0.00457421394854407,2914.0400390625,94.5999984741211,2.884000062942505,0.005701434129840033,-0.001266920872418642,0.0,0.03578636498577725,-0.00021141695075310718,-0.039627025376930414,0.004518595872947883,0.00399300730457647,-0.0011272201812959626,0.005841134820962712,-0.012609412000810782
2018-08-30,113.63999938964844,-0.004903656511020427,2901.1298828125,94.72000122070312,2.859999895095825,-0.004430329054144866,0.0012685279970152674,-0.008321833329709705,0.026142257367753885,-0.004728348816854577,-0.0421969736650476,0.0046567815377926555,0.0037675917908273557,-0.00047332745687556077,-0.006172184508035694,-0.009415696062751722
